MesAno;Regiao;Estacao;Consumo;TEMPERATURA MEDIA, MENSAL (AUT)(°C);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);Recomendacao
2015-02;Centro-Oeste;verão;936289,0;24,687671232876717;10995,4;1,532394366197183;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2015-03;Centro-Oeste;outono;828374,0;24,239436619718308;10434,2;1,2971014492753623;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2015-03;Nordeste;outono;2213527,0;25,98617886178862;14223,8;2,0352459016393443;Energia Hidrelétrica / PCH (alta precipitação favorável)
2015-03;Norte;outono;680311,0;25,496226415094338;13205,2;1,1;Energia Hidrelétrica / PCH (alta precipitação favorável)
2015-03;Sudeste;outono;5573471,0;23,332673267326733;17037,6;1,628282828282828;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2015-03;Sul;outono;1802427,0;21,863636363636363;7218,6;1,857377049180328;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2015-04;Sul;outono;1724335,0;19,6921875;5100,0;1,8483333333333332;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2015-04;Sudeste;outono;5415655,0;22,482828282828283;7172,4;1,5989795918367349;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2015-04;Norte;outono;675513,0;25,767924528301887;9733,8;1,046938775510204;Energia Hidrelétrica / PCH (alta precipitação favorável)
2015-04;Nordeste;outono;2232375,0;25,894166666666667;12433,8;1,9084033613445377;Energia Hidrelétrica / PCH (alta precipitação favorável)
2015-04;Centro-Oeste;outono;841785,0;24,248529411764707;8557,4;1,1893939393939394;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2015-05;Centro-Oeste;outono;878861,0;22,59285714285714;5178,6;1,387142857142857;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2015-05;Nordeste;outono;2218162,0;25,045736434108527;8821,2;2,13968253968254;Energia Hidrelétrica / PCH (alta precipitação favorável)
2015-05;Norte;outono;679533,0;25,76607142857143;7273,6;1,0791666666666668;Energia Hidrelétrica / PCH (alta precipitação favorável)
2015-05;Sudeste;outono;5176493,0;20,06285714285714;7069,8;1,6823529411764706;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2015-05;Sul;outono;1588736,0;17,057142857142857;6921,8;1,946551724137931;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2015-06;Sul;inverno;1593710,0;15,655555555555557;5866,8;2,003448275862069;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2015-06;Sudeste;inverno;4852845,0;19,36509433962264;3251,6;1,8352941176470587;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2015-06;Norte;inverno;695205,0;25,791071428571428;3083,8;1,208;Energia Hidrelétrica / PCH (alta precipitação favorável)
2015-06;Nordeste;inverno;2120820,0;24,1109375;9966,2;2,265833333333333;Energia Hidrelétrica / PCH (alta precipitação favorável)
2015-06;Centro-Oeste;inverno;850268,0;22,077611940298507;962,0;1,5555555555555556;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2015-07;Centro-Oeste;inverno;819639,0;22,1469696969697;2148,4;1,596666666666667;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2015-07;Nordeste;inverno;2025226,0;23,86929133858268;9180,6;2,3680672268907563;Energia Hidrelétrica / PCH (alta precipitação favorável)
2015-07;Norte;inverno;746477,0;25,912;2173,8;1,318181818181818;Energia Hidrelétrica / PCH (alta precipitação favorável)
2015-07;Sudeste;inverno;4913722,0;19,63619047619048;3036,0;1,8066666666666664;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2015-07;Sul;inverno;1605688,0;15,338709677419354;11491,0;1,994339622641509;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2015-08;Sul;inverno;1621249,0;19,003076923076925;2716,0;2,4389830508474577;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2015-08;Sudeste;inverno;5080894,0;20,468571428571423;1547,8;2,001;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2015-08;Norte;inverno;763948,0;27,05471698113208;1210,0;1,3787234042553191;Energia Hidrelétrica / PCH (alta precipitação favorável)
2015-08;Nordeste;inverno;2000513,0;24,406976744186046;3511,6;2,630708661417323;Energia Hidrelétrica / PCH (alta precipitação favorável)
2015-08;Centro-Oeste;inverno;846311,0;24,263768115942028;610,4;1,7761904761904763;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2015-09;Centro-Oeste;primavera;941162,0;26,24927536231884;4656,8;1,740909090909091;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2015-09;Nordeste;primavera;2086557,0;26,049640287769783;2441,0;2,752307692307693;Energia Hidrelétrica / PCH (alta precipitação favorável)
2015-09;Norte;primavera;820516,0;28,089473684210525;1114,2;1,5;Energia Hidrelétrica / PCH (alta precipitação favorável)
2015-09;Sudeste;primavera;5030736,0;23,062616822429906;8582,2;2,0519607843137257;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2015-09;Sul;primavera;1557532,0;18,39016393442623;8865,4;2,230769230769231;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2015-10;Sul;primavera;1611874,0;19,737313432835823;13530,4;2,4803278688524597;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2015-10;Sudeste;primavera;5465728,0;24,566981132075476;6884,6;2,395145631067961;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2015-10;Norte;primavera;884653,0;28,308196721311475;2791,0;1,5566037735849056;Energia Hidrelétrica / PCH (alta precipitação favorável)
2015-10;Nordeste;primavera;2162718,0;26,993984962406014;3886,8;2,929007633587786;Energia Hidrelétrica / PCH (alta precipitação favorável)
2015-10;Centro-Oeste;primavera;1008380,0;26,749295774647887;6277,4;1,8428571428571427;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2015-11;Centro-Oeste;primavera;995736,0;25,78421052631579;11785,2;1,6323943661971831;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2015-11;Nordeste;primavera;2193135,0;27,61481481481481;4341,4;2,73359375;Energia Hidrelétrica / PCH (alta precipitação favorável)
2015-11;Norte;primavera;872136,0;27,69833333333333;5451,6;1,5;Energia Hidrelétrica / PCH (alta precipitação favorável)
2015-11;Sudeste;primavera;5457842,0;24,550943396226412;18554,4;2,003;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2015-11;Sul;primavera;1612892,0;20,365625;12711,0;2,3421052631578947;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2015-12;Sul;verão;1603341,0;22,426984126984127;15062,8;2,159322033898305;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2015-12;Sudeste;verão;5383171,0;24,80654205607477;16474,2;1,9625;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2015-12;Norte;verão;851295,0;27,304761904761907;7380,2;1,4842105263157894;Energia Hidrelétrica / PCH (alta precipitação favorável)
2015-12;Nordeste;verão;2317043,0;27,63587786259542;6579,2;2,7547619047619047;Energia Hidrelétrica / PCH (alta precipitação favorável)
2015-12;Centro-Oeste;verão;928685,0;25,68378378378378;10602,0;1,5637681159420291;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2016-01;Centro-Oeste;verão;958648,0;24,81527777777778;18362,0;1,6897058823529412;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2016-01;Nordeste;verão;2295490,0;25,98373983739837;25865,6;1,9271186440677968;Energia Hidrelétrica / PCH (alta precipitação favorável)
2016-01;Norte;verão;759843,0;26,765;12506,0;1,3867924528301887;Energia Hidrelétrica / PCH (alta precipitação favorável)
2016-01;Sudeste;verão;5864497,0;23,937735849056605;32675,0;2,0097087378640777;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2016-01;Sul;verão;1951618,0;23,57258064516129;8472,0;2,139655172413793;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2016-02;Sul;verão;1888454,0;23,828125;10697,6;1,750847457627119;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2016-02;Sudeste;verão;5615379,0;25,162745098039213;12624,6;1,7474747474747474;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2016-02;Norte;verão;740736,0;26,83050847457627;11266,6;1,2574074074074075;Energia Hidrelétrica / PCH (alta precipitação favorável)
2016-02;Nordeste;verão;2191346,0;26,445378151260503;5704,8;2,005309734513274;Energia Hidrelétrica / PCH (alta precipitação favorável)
2016-02;Centro-Oeste;verão;916030,0;25,68082191780822;7964,4;1,4171428571428573;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2016-03;Centro-Oeste;outono;934360,0;25,08904109589041;10297,0;1,3957142857142857;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2016-03;Nordeste;outono;2315129,0;26,7963503649635;8980,4;2,0276422764227644;Energia Hidrelétrica / PCH (alta precipitação favorável)
2016-03;Norte;outono;751194,0;26,496491228070173;14518,8;1,11;Energia Hidrelétrica / PCH (alta precipitação favorável)
2016-03;Sudeste;outono;5532807,0;24,35384615384616;13971,2;1,7198019801980198;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2016-03;Sul;outono;1782753,0;21,31044776119403;10613,6;2,0683333333333334;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2016-04;Sul;outono;1817400,0;21,622222222222224;7697,8;2,042105263157895;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2016-04;Sudeste;outono;5907371,0;23,8607476635514;2668,8;1,6754901960784314;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2016-04;Norte;outono;747941,0;26,70344827586207;9757,2;1,1274509803921569;Energia Hidrelétrica / PCH (alta precipitação favorável)
2016-04;Nordeste;outono;2307869,0;26,31615384615385;7537,8;2,05483870967742;Energia Hidrelétrica / PCH (alta precipitação favorável)
2016-04;Centro-Oeste;outono;1001892,0;25,26086956521739;2585,8;1,4104477611940298;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2016-05;Centro-Oeste;outono;884863,0;22,949333333333332;3138,6;1,321917808219178;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2016-05;Nordeste;outono;2255249,0;25,35441176470588;8381,2;1,9640625;Energia Hidrelétrica / PCH (alta precipitação favorável)
2016-05;Norte;outono;754695,0;26,440677966101696;6822,0;1,1538461538461535;Energia Hidrelétrica / PCH (alta precipitação favorável)
2016-05;Sudeste;outono;5330941,0;20,447169811320755;4402,0;1,668627450980392;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2016-05;Sul;outono;1706584,0;15,069354838709677;6240,0;1,8433962264150945;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2016-06;Sul;inverno;1683387,0;12,149206349206349;2730,2;1,6789473684210527;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2016-06;Sudeste;inverno;5076992,0;18,344859813084117;6543,4;1,6504950495049504;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2016-06;Norte;inverno;783331,0;25,83015873015873;3595,6;1,234615384615385;Energia Hidrelétrica / PCH (alta precipitação favorável)
2016-06;Nordeste;inverno;2219377,0;24,45251798561151;4828,0;2,1785714285714284;Energia Hidrelétrica / PCH (alta precipitação favorável)
2016-06;Centro-Oeste;inverno;850866,0;21,20921052631579;1179,4;1,3736111111111111;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2016-07;Centro-Oeste;inverno;840346,0;22,37945205479452;327,2;1,526027397260274;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2016-07;Nordeste;inverno;2100992,0;23,925396825396824;3893,4;2,3266666666666667;Energia Hidrelétrica / PCH (alta precipitação favorável)
2016-07;Norte;inverno;796979,0;26,23220338983051;2241,6;1,2730769230769232;Energia Hidrelétrica / PCH (alta precipitação favorável)
2016-07;Sudeste;inverno;4937481,0;19,300900900900903;986,8;1,8177570093457944;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2016-07;Sul;inverno;1704822,0;14,46619718309859;5389,0;2,1417910447761197;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2016-08;Sul;inverno;1638519,0;15,882432432432433;8491,4;2,172727272727273;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2016-08;Sudeste;inverno;4997655,0;20,454545454545453;3211,6;2,1386792452830186;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2016-08;Norte;inverno;822097,0;27,172131147540984;1787,4;1,4636363636363636;Energia Hidrelétrica / PCH (alta precipitação favorável)
2016-08;Nordeste;inverno;2114946,0;24,86850393700788;3923,0;2,4566666666666666;Energia Hidrelétrica / PCH (alta precipitação favorável)
2016-08;Centro-Oeste;inverno;854555,0;23,676470588235293;2482,0;1,70625;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2016-09;Centro-Oeste;primavera;939832,0;24,37391304347826;2179,8;1,7826086956521738;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2016-09;Nordeste;primavera;2194120,0;25,741732283464565;2676,8;2,664814814814815;Energia Hidrelétrica / PCH (alta precipitação favorável)
2016-09;Norte;primavera;830479,0;27,17;3795,2;1,478181818181818;Energia Hidrelétrica / PCH (alta precipitação favorável)
2016-09;Sudeste;primavera;5299383,0;22,079646017699115;3819,8;2,252830188679245;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2016-09;Sul;primavera;1626257,0;16,44025974025974;4295,4;2,271428571428572;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2016-10;Sul;primavera;1596120,0;18,90779220779221;14720,6;2,575;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2016-10;Sudeste;primavera;5282756,0;22,991071428571427;10143,2;2,4009174311926604;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2016-10;Norte;primavera;828560,0;27,39253731343284;5181,6;1,4491803278688526;Energia Hidrelétrica / PCH (alta precipitação favorável)
2016-10;Nordeste;primavera;2219979,0;26,753731343283583;5167,6;2,862096774193548;Energia Hidrelétrica / PCH (alta precipitação favorável)
2016-10;Centro-Oeste;primavera;928149,0;25,381944444444443;5617,6;1,789393939393939;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2016-11;Centro-Oeste;primavera;954610,0;24,7986301369863;8571,6;1,6470588235294117;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2016-11;Nordeste;primavera;2310009,0;26,866666666666667;7084,4;2,7768;Energia Hidrelétrica / PCH (alta precipitação favorável)
2016-11;Norte;primavera;834314,0;27,175757575757576;6073,2;1,4966101694915257;Energia Hidrelétrica / PCH (alta precipitação favorável)
2016-11;Sudeste;primavera;5407188,0;22,83448275862069;22918,4;2,157142857142857;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2016-11;Sul;primavera;1627834,0;20,595945945945942;8014,0;2,4014285714285712;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2016-12;Sul;verão;1690320,0;22,31184210526316;12561,6;2,2558823529411764;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2016-12;Sudeste;verão;5543528,0;23,92966101694915;20301,8;2,0207207207207207;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2016-12;Norte;verão;826045,0;26,08676470588236;14819,8;1,3016129032258066;Energia Hidrelétrica / PCH (alta precipitação favorável)
2016-12;Nordeste;verão;2385414,0;26,83925925925926;7709,2;2,5203125;Energia Hidrelétrica / PCH (alta precipitação favorável)
2016-12;Centro-Oeste;verão;911754,0;24,663157894736845;12530,6;1,6432432432432431;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2017-01;Centro-Oeste;verão;943733,0;24,85128205128205;12883,8;1,3756410256410256;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2017-01;Nordeste;verão;2274880,0;26,927777777777777;7547,0;2,3475806451612904;Energia Hidrelétrica / PCH (alta precipitação favorável)
2017-01;Norte;verão;746531,0;25,46923076923077;14933,4;1,2066666666666668;Energia Hidrelétrica / PCH (alta precipitação favorável)
2017-01;Sudeste;verão;5934320,0;24,707894736842103;17865,6;1,936538461538461;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2017-01;Sul;verão;2006171,0;23,097368421052632;14023,0;2,057142857142857;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2017-02;Sul;verão;1948153,0;23,51388888888889;9253,8;1,9867647058823528;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2017-02;Sudeste;verão;5629521,0;24,386486486486486;11804,2;1,9059405940594056;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2017-02;Norte;verão;678124,0;25,244444444444447;16422,0;1,1946428571428571;Energia Hidrelétrica / PCH (alta precipitação favorável)
2017-02;Nordeste;verão;2215583,0;26,198387096774194;12118,6;2,146218487394958;Energia Hidrelétrica / PCH (alta precipitação favorável)
2017-02;Centro-Oeste;verão;898287,0;24,63205128205128;11625,2;1,4186666666666667;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2017-03;Centro-Oeste;outono;960387,0;24,93947368421053;9807,8;1,2328767123287672;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2017-03;Nordeste;outono;2335888,0;26,14812030075188;14766,2;1,896923076923077;Energia Hidrelétrica / PCH (alta precipitação favorável)
2017-03;Norte;outono;725088,0;25,661538461538463;19792,8;1,0666666666666669;Energia Hidrelétrica / PCH (alta precipitação favorável)
2017-03;Sudeste;outono;6041993,0;23,69743589743589;13161,8;1,811214953271028;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2017-03;Sul;outono;2085597,0;21,614084507042254;10005,0;2,153623188405797;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2017-04;Sul;outono;1729936,0;18,66891891891892;10426,8;2,2955223880597018;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2017-04;Sudeste;outono;5431606,0;22,50495867768595;9091,6;1,7939130434782609;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2017-04;Norte;outono;725326,0;25,98095238095238;14083,2;1,0298245614035089;Energia Hidrelétrica / PCH (alta precipitação favorável)
2017-04;Nordeste;outono;2281067,0;25,52481203007519;12765,6;1,8951612903225807;Energia Hidrelétrica / PCH (alta precipitação favorável)
2017-04;Centro-Oeste;outono;967545,0;24,067123287671237;6386,2;1,3328571428571427;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2017-05;Centro-Oeste;outono;934559,0;23,722535211267605;3854,6;1,2731343283582088;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2017-05;Nordeste;outono;2321918,0;25,030597014925373;12112,0;1,924390243902439;Energia Hidrelétrica / PCH (alta precipitação favorável)
2017-05;Norte;outono;791781,0;26,59298245614035;5489,6;1,05;Energia Hidrelétrica / PCH (alta precipitação favorável)
2017-05;Sudeste;outono;5290835,0;20,77786885245902;8613,2;1,6423423423423424;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2017-05;Sul;outono;1599966,0;17,55675675675676;16930,2;2,162121212121212;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2017-06;Sudeste;inverno;5139605,0;19,496;4543,0;1,705084745762712;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2017-06;Norte;inverno;806273,0;25,88103448275862;3389,0;1,3127272727272727;Energia Hidrelétrica / PCH (alta precipitação favorável)
2017-06;Sul;inverno;1684856,0;15,366666666666664;7924,0;2,139344262295082;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2017-06;Centro-Oeste;inverno;918285,0;21,656944444444445;774,0;1,5173913043478262;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2017-06;Nordeste;inverno;2241692,0;24,19923076923077;7096,6;2,1785123966942157;Energia Hidrelétrica / PCH (alta precipitação favorável)
2017-07;Centro-Oeste;inverno;835237,0;20,687878787878788;20,6;1,8921875;Energia de Biomassa (região com potencial agrícola)
2017-07;Nordeste;inverno;2085165,0;22,91968503937008;7216,2;2,6227642276422767;Energia Hidrelétrica / PCH (alta precipitação favorável)
2017-07;Norte;inverno;767490,0;25,50983606557377;1628,4;1,4017857142857142;Energia Hidrelétrica / PCH (alta precipitação favorável)
2017-07;Sudeste;inverno;5061387,0;17,943307086614176;2151,6;2,058677685950413;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2017-07;Sul;inverno;1679450,0;15,412121212121212;853,4;2,303333333333333;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2017-08;Sul;inverno;1666071,0;16,827397260273973;7979,4;2,628125;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2017-08;Sudeste;inverno;4974452,0;19,870967741935484;3042,8;2,013793103448276;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2017-08;Norte;inverno;847732,0;27,318032786885247;2024,6;1,4;Energia Hidrelétrica / PCH (alta precipitação favorável)
2017-08;Nordeste;inverno;2110113,0;24,145185185185184;4004,0;2,347967479674797;Energia Hidrelétrica / PCH (alta precipitação favorável)
2017-08;Centro-Oeste;inverno;876881,0;24,33333333333333;1343,2;1,7661290322580645;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2017-09;Centro-Oeste;primavera;1027419,0;25,87272727272727;837,2;1,9492063492063487;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2017-09;Nordeste;primavera;2177898,0;24,920149253731346;4927,6;2,9552;Energia Hidrelétrica / PCH (alta precipitação favorável)
2017-09;Norte;primavera;865723,0;27,58405797101449;2616,2;1,5703125;Energia Hidrelétrica / PCH (alta precipitação favorável)
2017-09;Sudeste;primavera;5307233,0;21,76271186440678;1802,2;2,3401785714285714;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2017-09;Sul;primavera;1718434,0;20,36056338028169;4658,6;2,443076923076924;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2017-10;Sul;primavera;1678750,0;19,335211267605636;15938,8;2,603125;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2017-10;Sudeste;primavera;5361592,0;23,80314960629921;11336,8;2,347540983606557;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2017-10;Norte;primavera;867252,0;27,61304347826087;5683,4;1,5396825396825398;Energia Hidrelétrica / PCH (alta precipitação favorável)
2017-10;Nordeste;primavera;2278110,0;26,49787234042553;4779,0;2,865625;Energia Hidrelétrica / PCH (alta precipitação favorável)
2017-10;Centro-Oeste;primavera;988992,0;26,152054794520545;6366,6;1,8712328767123287;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2017-11;Centro-Oeste;primavera;1021212,0;24,71948051948052;14795,8;1,6266666666666667;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2017-11;Nordeste;primavera;2357774,0;26,435664335664335;8462,0;2,510869565217391;Energia Hidrelétrica / PCH (alta precipitação favorável)
2017-11;Norte;primavera;851687,0;26,8015873015873;9000,4;1,4066666666666667;Energia Hidrelétrica / PCH (alta precipitação favorável)
2017-11;Sudeste;primavera;5537482,0;22,75923076923077;22035,0;2,1108333333333333;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2017-11;Sul;primavera;1693977,0;20,02179487179487;10721,2;2,528985507246377;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2017-12;Sul;verão;1755588,0;22,575641025641023;12879,0;2,3260273972602743;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2017-12;Sudeste;verão;5544800,0;23,61417910447761;26557,2;1,8181102362204724;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2017-12;Norte;verão;823516,0;26,036986301369865;14485,0;1,3363636363636364;Energia Hidrelétrica / PCH (alta precipitação favorável)
2017-12;Nordeste;verão;2378954,0;26,78368794326241;9942,4;2,311678832116788;Energia Hidrelétrica / PCH (alta precipitação favorável)
2017-12;Centro-Oeste;verão;938621,0;24,48961038961039;16995,8;1,487837837837838;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
